"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00024089","1983-11","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","330.2","0","0.0",",0","10",",0","6",",0","0",",0","15",",0","6",",0","5",",0","25",",0","10",",0","1",",0","0",",0","9","","3","","19831129",",,0","19831109",",,0","19831121",",,0","","","19831107",",,0","19831104",",,0","-21.7",",0,29,","305",",,0,09,","264",",,0,21,","18.5",",,0,07,","21.7",",0,04,","950.7","0","   9.4",",,,0,0,1","  10.0",",,,0,0,2","   9.4",",,,0,0,3","564.4",",0","  10.0",",,,0,0,1","  10.0",",,,0,0,2","  10.0",",,,0,0,3","   2.2",",,,0,0,1","   2.2",",,,0,0,2","   2.2",",,,0,0,3","   2.2",",,,0,0,1","   2.2",",,,0,0,2","   2.2",",,,0,0,3","   4.8",",,,0,0,1","   5.2",",,,0,0,2","   5.1",",,,0,0,3","   5.3",",,,0,0,1","   5.7",",,,0,0,2","   5.4",",,,0,0,3","69.0",",,,0","","","","","","","942",",,,0","-0.48",",0","5.28",",,,0","-6.24",",,,0","","","220",",X","","","","","225",",X","18.3",",X","","","","","24.7",",X"
"USW00024089","1983-12","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","330.2","0","0.0",",0","15",",0","2",",0","0",",0","31",",0","3",",0","14",",0","31",",0","18",",0","0",",0","0",",0","3","","1","","19831223",",,0","19831229","+,,0","19831227",",,0","","","19831204",",,0","19831211",",,0","-39.4",",0,23,","203",",,0,29,+","81",",,0,27,","4.8",",,0,04,","5.6",",0,11,","1882.5","0","   2.2",",,,0,0,1","   2.8",",,,0,0,2","   2.8",",,,0,0,3","931.8",",0","   2.8",",,,0,0,1","   3.3",",,,0,0,2","   3.3",",,,0,0,3","  -1.7",",,,0,0,1","  -0.6",",,,0,0,2","  -0.6",",,,0,0,3","  -1.7",",,,0,0,1","  -0.6",",,,0,0,2","  -0.6",",,,0,0,3","   1.1",",,,0,0,1","   1.8",",,,0,0,2","   1.9",",,,0,0,3","   1.3",",,,0,0,1","   2.0",",,,0,0,2","   2.0",",,,0,0,3","19.1",",,,0","","","","","","","305",",,,0","-11.72",",0","-5.53",",,,0","-17.92",",,,0","","","220",",X","","","","","225",",X","15.6",",X","","","","","24.7",",X"
"USW00024089","1984-01","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","8.9",",X","0.0","0","0.0",",0","8",",0","4",",0","0",",0","29",",0","6",",0","6",",0","28",",0","15",",0","0",",0","0",",0","2","","","","19840118","+,,0","19840118","+,,0","19840116",",,0","","","19840126",",,0","19840107",",,0","-29.4",",0,18,+","254",",,0,18,+","140",",,0,16,","8.9",",,0,26,","6.7",",0,07,","2624.7","0","   0.6",",,,0,0,1","   0.6",",,,0,0,2","   1.1",",,,0,0,3","742.2",",0","   0.6",",,,0,0,1","   0.6",",,,0,0,2","   1.1",",,,0,0,3","  -1.1",",,,0,0,1","   0.0",",,,0,0,2","   0.0",",,,0,0,3","  -0.6",",,,0,0,1","   0.0",",,,0,0,2","   0.6",",,,0,0,3","   0.0",",,,0,0,1","   0.4",",,,0,0,2","   0.8",",,,0,0,3","   0.1",",,,0,0,1","   0.5",",,,0,0,2","   0.9",",,,0,0,3","30.2",",,,0","","","","","","","493",",,,0","-5.61",",0","-1.30",",,,0","-9.92",",,,0","","","220",",X","","","","","225",",X","17.4",",X","","","","","23.6",",X"
"USW00024089","1984-02","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","7.6",",X","0.0","0","0.0",",0","9",",0","1",",0","0",",0","13",",0","3",",0","0",",0","29",",0","7",",0","0",",0","0",",0","4","","","","19840219",",,0","19840219",",,0","19840217",",,0","","","19840217",",,0","19840210",",,0","-15.6",",0,19,","76",",,0,19,","64",",,0,17,","4.3",",,0,17,","6.7",",0,10,","3229.9","0","   0.6",",,,0,0,1","   1.1",",,,0,0,2","   0.6",",,,0,0,3","605.2",",0","   0.6",",,,0,0,1","   1.1",",,,0,0,2","   0.6",",,,0,0,3","   0.0",",,,0,0,1","   0.0",",,,0,0,2","   0.0",",,,0,0,3","   0.0",",,,0,0,1","   0.6",",,,0,0,2","   0.0",",,,0,0,3","   0.3",",,,0,0,1","   0.6",",,,0,0,2","   0.5",",,,0,0,3","   0.4",",,,0,0,1","   0.7",",,,0,0,2","   0.5",",,,0,0,3","12.3",",,,0","","","","","","","194",",,,0","-2.54",",0","2.14",",,,0","-7.21",",,,0","","","220",",X","","","","","225",",X","16.1",",X","","","","","21.1",",X"
"USW00024089","1984-03","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","6.0",",X","0.0","0","0.0",",0","10",",0","6",",0","0",",0","9",",0","7",",0","0",",0","30",",0","2",",0","0",",0","0",",0","9","","2","","19840305",",,0","19840325","+,,0","19840322",",,0","","","19840322",",,0","19840321",",,0","-13.3",",0,05,","76",",,0,25,+","180",",,0,22,","13.2",",,0,22,","15.6",",0,21,","3757.8","0","   3.3",",,,0,0,1","   3.9",",,,0,0,2","   2.8",",,,0,0,3","527.9",",0","   3.9",",,,0,0,1","   4.4",",,,0,0,2","   2.8",",,,0,0,3","   0.0",",,,0,0,1","   0.0",",,,0,0,2","   0.0",",,,0,0,3","   0.0",",,,0,0,1","   0.6",",,,0,0,2","   0.6",",,,0,0,3","   0.8",",,,0,0,1","   1.4",",,,0,0,2","   1.2",",,,0,0,3","   1.3",",,,0,0,1","   1.9",",,,0,0,2","   1.4",",,,0,0,3","40.4",",,,0","","","","","","","662",",,,0","1.30",",0","6.72",",,,0","-4.11",",,,0","","","210",",X","","","","","225",",X","15.6",",X","","","","","23.1",",X"
"USW00024089","1984-04","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","5.9",",X","0.0","0","0.0",",0","15",",0","8",",0","0",",0","8",",0","9",",0","0",",0","25",",0","2",",0","2",",0","0",",0","6","","","","19840428",",,0","19840427",",,0","19840426",",,0","1","","19840426",",,0","19840417",",,0","-10.6",",0,28,","178",",,0,27,","191",",,0,26,","8.4",",,0,26,","25.6",",0,17,","4189.1","0","   8.9",",,,0,0,1","   9.4",",,,0,0,2","   7.8",",,,0,0,3","431.3",",0","  10.0",",,,0,0,1","  10.6",",,,0,0,2","   7.8",",,,0,0,3","   2.2",",,,0,0,1","   2.2",",,,0,0,2","   1.7",",,,0,0,3","   2.2",",,,0,0,1","   2.8",",,,0,0,2","   2.2",",,,0,0,3","   4.3",",,,0,0,1","   4.8",",,,0,0,2","   4.2",",,,0,0,3","   5.6",",,,0,0,1","   6.4",",,,0,0,2","   4.9",",,,0,0,3","56.7",",,,0","","","","","","","855",",,,0","3.96",",0","11.00",",,,0","-3.09",",,,0","","","360",",X","","","","","225",",X","14.8",",X","","","","","20.0",",X"
"USW00024089","1984-05","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","5.6",",X","7.0","0","7.0",",0","11",",0","6",",0","0",",0","1",",0","2",",0","0",",0","8",",0","0",",0","17",",0","1",",0","7","","1","","19840508","+,,0","19840501",",,0","19840506",",,0","6","","19840521",",,0","19840530",",,0","-1.7",",0,08,+","25",",,0,01,","81",",,0,06,","11.7",",,0,21,","33.3",",0,30,","4377.1","0","  14.4",",,,0,0,1","  14.4",",,,0,0,2","  13.3",",,,0,0,3","188.0",",0","  16.7",",,,0,0,1","  17.8",",,,0,0,2","  15.6",",,,0,0,3","   3.9",",,,0,0,1","   4.4",",,,0,0,2","   3.3",",,,0,0,3","   5.6",",,,0,0,1","   6.7",",,,0,0,2","   4.4",",,,0,0,3","  10.5",",,,0,0,1","  10.5",",,,0,0,2","   9.7",",,,0,0,3","  12.6",",,,0,0,1","  13.3",",,,0,0,2","  10.9",",,,0,0,3","33.9",",,,0","","","","","","","144",",,,0","12.50",",0","21.26",",,,0","3.73",",,,0","","","210",",X","","","","","270",",X","16.5",",X","","","","","23.6",",X"
"USW00024089","1984-06","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","5.3",",X","31.4","0","24.4",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","3",",0","5","","1","","19840612","+,,0","19840630","+,,0","19840630","+,,0","9","","19840630",",,0","19840629",",,0","2.8",",0,12,+","0",",,0,30,+","0",",,0,30,+","8.6",",,0,30,","35.6",",0,29,","4460.2","0","  21.1",",,,0,0,1","  21.1",",,,0,0,2","  20.6",",,,0,0,3","83.1",",0","  22.2",",,,0,0,1","  23.9",",,,0,0,2","  21.1",",,,0,0,3","  12.8",",,,0,0,1","  11.7",",,,0,0,2","  11.7",",,,0,0,3","  13.3",",,,0,0,1","  13.9",",,,0,0,2","  12.2",",,,0,0,3","  16.0",",,,0,0,1","  16.0",",,,0,0,2","  15.3",",,,0,0,3","  17.6",",,,0,0,1","  18.5",",,,0,0,2","  16.2",",,,0,0,3","34.0",",,,0","","","","","","","0",",,,0","16.38",",0","25.55",",,,0","7.20",",,,0","","","280",",X","","","","","270",",X","18.3",",X","","","","","25.7",",X"
"USW00024089","1984-07","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","4.6",",X","125.5","0","94.1",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","3","","1","","19840704",",,0","19840731","+,,0","19840731","+,,0","11","","19840709",",,0","19840706",",,0","6.7",",0,04,","0",",,0,31,+","0",",,0,31,+","30.0",",,0,09,","35.0",",0,06,","0.2","0","  22.2",",,,0,0,1","  22.2",",,,0,0,2","  21.1",",,,0,0,3","0.2",",0","  24.4",",,,0,0,1","  23.3",",,,0,0,2","  23.3",",,,0,0,3","  17.8",",,,0,0,1","  17.2",",,,0,0,2","  17.8",",,,0,0,3","  20.0",",,,0,0,1","  20.6",",,,0,0,2","  18.3",",,,0,0,3","  20.3",",,,0,0,1","  20.1",",,,0,0,2","  19.5",",,,0,0,3","  22.1",",,,0,0,1","  22.1",",,,0,0,2","  20.6",",,,0,0,3","57.5",",,,0","","","","","","","0",",,,0","21.36",",0","30.53",",,,0","12.19",",,,0","","","310",",X","","","","","315",",X","14.8",",X","","","","","20.6",",X"
"USW00024089","1984-08","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","4.8",",X","231.5","0","106.0",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","1","","","","19840830",",,0","19840831","+,,0","19840831","+,,0","9","","19840806",",,0","19840811",",,0","4.4",",0,30,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,06,","35.0",",0,11,","0.8","0","  23.9",",,,0,0,1","  23.3",",,,0,0,2","  22.8",",,,0,0,3","0.6",",0","  26.1",",,,0,0,1","  25.6",",,,0,0,2","  23.3",",,,0,0,3","  20.6",",,,0,0,1","  20.6",",,,0,0,2","  20.0",",,,0,0,3","  22.2",",,,0,0,1","  22.2",",,,0,0,2","  20.6",",,,0,0,3","  22.2",",,,0,0,1","  22.2",",,,0,0,2","  21.7",",,,0,0,3","  23.8",",,,0,0,1","  23.8",",,,0,0,2","  22.3",",,,0,0,3","6.4",",,,0","","","","","","","0",",,,0","21.74",",0","31.32",",,,0","12.15",",,,0","","","290",",X","","","","","","","17.4",",X","","","","","22.6",",X"
"USW00024089","1984-09","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","5.3",",X","239.6","0","8.1",",0","6",",0","3",",0","0",",0","1",",0","1",",0","0",",0","10",",0","1",",0","18",",0","1",",0","2","","1","","19840929","+,,0","19840925",",,0","19840924",",,0","5","","19840924",",,0","19840905",",,0","-7.8",",0,29,+","76",",,0,25,","74",",,0,24,","4.6",",,0,24,","32.2",",0,05,","217.3","0","  21.7",",,,0,0,1","  22.2",",,,0,0,2","  21.7",",,,0,0,3","216.5",",0","  24.4",",,,0,0,1","  25.0",",,,0,0,2","  23.3",",,,0,0,3","   7.2",",,,0,0,1","   6.7",",,,0,0,2","   7.8",",,,0,0,3","   8.3",",,,0,0,1","   8.9",",,,0,0,2","   8.3",",,,0,0,3","  16.1",",,,0,0,1","  15.7",",,,0,0,2","  16.1",",,,0,0,3","  18.3",",,,0,0,1","  18.5",",,,0,0,2","  17.4",",,,0,0,3","12.7",",,,0","","","","","","","79",",,,0","11.39",",0","20.71",",,,0","2.07",",,,0","","","250",",X","","","","","225",",X","14.8",",X","","","","","20.0",",X"
"USW00024089","1984-10","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","5.8",",X","239.6","0","0.0",",0","10",",0","3",",0","0",",0","2",",0","3",",0","0",",0","21",",0","0",",0","7",",0","0",",0","2","","1","","19841022",",,0","19841018",",,0","19841017",",,0","","","19841017",",,0","19841011","+,,0","-12.2",",0,22,","102",",,0,18,","107",",,0,17,","6.1",",,0,17,","23.3",",0,11,+","646.0","0","  13.9",",,,0,0,1","  14.4",",,,0,0,2","  13.9",",,,0,0,3","428.7",",0","  15.0",",,,0,0,1","  15.6",",,,0,0,2","  14.4",",,,0,0,3","   2.8",",,,0,0,1","   3.3",",,,0,0,2","   3.3",",,,0,0,3","   3.3",",,,0,0,1","   3.3",",,,0,0,2","   3.9",",,,0,0,3","   8.3",",,,0,0,1","   8.4",",,,0,0,2","   8.4",",,,0,0,3","   9.4",",,,0,0,1","   9.7",",,,0,0,2","   9.2",",,,0,0,3","18.1",",,,0","","","","","","","240",",,,0","4.50",",0","12.05",",,,0","-3.04",",,,0","","","210",",X","","","","","225",",X","18.3",",X","","","","","25.7",",X"
"USW00024089","1984-11","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","7.8",",X","239.6","0","0.0",",0","6",",0","2",",0","0",",0","5",",0","2",",0","0",",0","27",",0","3",",0","0",",0","0",",0","5","","","","19841127",",,0","19841127","+,,0","19841125",",,0","","","19841125",",,0","19841113",",,0","-16.7",",0,27,","76",",,0,27,+","84",",,0,25,","8.4",",,0,25,","17.2",",0,13,","1150.1","0","   5.6",",,,1,0,1","   6.1",",,,1,0,2","   5.6",",,,1,0,3","504.1",",0","   6.7",",,,1,0,1","   7.2",",,,1,0,2","   6.1",",,,1,0,3","   1.7",",,,1,0,1","   1.7",",,,1,0,2","   2.2",",,,1,0,3","   2.2",",,,1,0,1","   1.7",",,,1,0,2","   2.2",",,,1,0,3","   3.3",",,,1,0,1","   3.4",",,,1,0,2","   3.6",",,,1,0,3","   4.4",",,,1,0,1","   4.8",",,,1,0,2","   4.2",",,,1,0,3","17.8",",,,0","","","","","","","155",",,,0","1.53",",0","7.86",",,,0","-4.80",",,,0","","","220",",X","","","","","225",",X","21.0",",X","","","","","26.7",",X"
"USW00024089","1984-12","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","8.3",",X","239.6","0","0.0",",0","10",",0","4",",0","0",",0","12",",0","3",",0","8",",0","28",",0","12",",0","0",",0","0",",0","1","","","","19841224",",,0","19841217",",,0","19841231",",,0","","","19841231",",,0","19841208",",,0","-28.3",",0,24,","76",",,0,17,","69",",,0,31,","6.1",",,0,31,","8.3",",0,08,","1874.7","0","   2.2",",,,0,0,1","   2.2",",,,0,0,2","   2.8",",,,0,0,3","724.6",",0","   2.2",",,,0,0,1","   2.2",",,,0,0,2","   2.8",",,,0,0,3","  -1.1",",,,0,0,1","   0.0",",,,0,0,2","   0.0",",,,0,0,3","  -0.6",",,,0,0,1","   0.6",",,,0,0,2","   0.0",",,,0,0,3","   0.2",",,,0,0,1","   0.9",",,,0,0,2","   0.6",",,,0,0,3","   0.5",",,,0,0,1","   1.0",",,,0,0,2","   0.7",",,,0,0,3","20.0",",,,0","","","","","","","259",",,,0","-5.04",",0","1.58",",,,0","-11.66",",,,0","","","210",",X","","","","","225",",X","20.6",",X","","","","","29.3",",X"
"USW00024089","1985-01","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","7.0",",X","0.0","0","0.0",",0","10",",0","1",",0","0",",0","24",",0","6",",0","9",",0","31",",0","23",",0","0",",0","0",",0","4","","1","","19850130",",,0","19850111","+,,0","19850108",",,0","","","19850108",",,0","19850118","+,,0","-32.2",",0,30,","152",",,0,11,+","117",",,0,08,","8.4",",,0,08,","4.4",",0,18,+","2718.0","0","   0.0",",,,0,0,1","   0.0",",,,0,0,2","  -0.6",",,,0,0,3","843.3",",0","   0.0",",,,0,0,1","   0.6",",,,0,0,2","   0.0",",,,0,0,3","  -5.6",",,,0,0,1","  -3.9",",,,0,0,2","  -3.9",",,,0,0,3","  -2.8",",,,0,0,1","  -1.7",",,,0,0,2","  -2.2",",,,0,0,3","  -1.8",",,,0,0,1","  -1.3",",,,0,0,2","  -1.4",",,,0,0,3","  -1.4",",,,0,0,1","  -1.1",",,,0,0,2","  -1.2",",,,0,0,3","20.2",",,,0","","","","","","","373",",,,0","-8.87",",0","-3.51",",,,0","-14.23",",,,0","","","210",",X","","","","","225",",X","16.5",",X","","","","","21.6",",X"
"USW00024089","1985-02","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","7.7",",X","0.0","0","0.0",",0","9",",0","2",",0","0",",0","16",",0","5",",0","8",",0","28",",0","12",",0","0",",0","0",",0","5","","2","","19850201",",,0","19850223","+,,0","19850220",",,0","","","19850220",",,0","19850220","+,,0","-32.2",",0,01,","76",",,0,23,+","64",",,0,20,","5.1",",,0,20,","8.3",",0,20,+","3422.7","0","  -0.6",",,,0,0,1","   0.0",",,,0,0,2","  -1.1",",,,0,0,3","704.7",",0","   0.0",",,,0,0,1","   0.0",",,,0,0,2","  -0.6",",,,0,0,3","  -7.2",",,,0,0,1","  -5.6",",,,0,0,2","  -5.0",",,,0,0,3","  -5.6",",,,0,0,1","  -5.0",",,,0,0,2","  -5.0",",,,0,0,3","  -2.9",",,,0,0,1","  -2.5",",,,0,0,2","  -3.2",",,,0,0,3","  -2.4",",,,0,0,1","  -2.1",",,,0,0,2","  -2.8",",,,0,0,3","15.7",",,,0","","","","","","","267",",,,0","-6.83",",0","-0.95",",,,0","-12.71",",,,0","","","230",",X","","","","","225",",X","21.9",",X","","","","","27.8",",X"
"USW00024089","1985-03","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","6.6",",X","0.0","0","0.0",",0","6",",0","3",",0","0",",0","7",",0","3",",0","0",",0","31",",0","3",",0","0",",0","0",",0","2","","","","19850304",",,0","19850304",",,0","19850303",",,0","","","19850322",",,0","19850325",",,0","-16.7",",0,04,","152",",,0,04,","81",",,0,03,","4.1",",,0,22,","18.3",",0,25,","3968.6","0","   5.0",",,,0,0,1","   5.6",",,,0,0,2","   5.0",",,,0,0,3","545.9",",0","   6.7",",,,0,0,1","   7.8",",,,0,0,2","   5.6",",,,0,0,3","  -0.6",",,,0,0,1","  -0.6",",,,0,0,2","  -1.1",",,,0,0,3","  -0.6",",,,0,0,1","  -0.6",",,,0,0,2","  -1.1",",,,0,0,3","   1.0",",,,0,0,1","   1.6",",,,0,0,2","   0.6",",,,0,0,3","   1.7",",,,0,0,1","   2.5",",,,0,0,2","   1.3",",,,0,0,3","13.4",",,,0","","","","","","","246",",,,0","0.72",",0","7.39",",,,0","-5.95",",,,0","","","210",",X","","","","","225",",X","16.5",",X","","","","","23.6",",X"
"USW00024089","1985-04","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","6.1",",X","0.0","0","0.0",",0","9",",0","3",",0","0",",0","2",",0","3",",0","0",",0","16",",0","0",",0","9",",0","0",",0","2","","","","19850407","+,,0","19850426",",,0","19850425",",,0","1","","19850425",",,0","19850415",",,0","-8.9",",0,07,+","203",",,0,26,","191",",,0,25,","14.0",",,0,25,","25.6",",0,15,","4293.6","0","  11.7","1,,,0,0,1","  12.2","1,,,0,0,2","  11.7","1,,,0,0,3","325.0",",0","  14.4","1,,,0,0,1","  15.6","1,,,0,0,2","  12.8","1,,,0,0,3","   2.2","1,,,0,0,1","   2.2","1,,,0,0,2","   2.2","1,,,0,0,3","   4.4","1,,,0,0,1","   5.0","1,,,0,0,2","   3.3","1,,,0,0,3","   7.2","1,,,0,0,1","   7.6","1,,,0,0,2","   6.8","1,,,0,0,3","   9.4","1,,,0,0,1","  10.0","1,,,0,0,2","   8.0","1,,,0,0,3","32.0",",,,0","","","","","","","294",",,,0","7.50",",0","15.87",",,,0","-0.87",",,,0","","","230",",X","","","","","315",",X","17.9",",X","","","","","26.7",",X"
"USW00024089","1985-05","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","5.5",",X","1.7","0","1.7",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","20",",0","0",",0","2","","1","","19850506",",,0","19850531","+,,0","19850531","+,,0","5","","19850519",",,0","19850528","+,,0","-2.2",",0,06,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,19,","28.3",",0,28,+","4462.1","0","  17.8","1,,,0,0,1","  18.3","2,,,0,0,2","  16.1","1,,,0,0,3","168.5",",0","  18.3","1,,,0,0,1","  18.9","2,,,0,0,2","  16.7","1,,,0,0,3","  10.0","1,,,0,0,1","  10.0","2,,,0,0,2","  10.0","1,,,0,0,3","  12.2","1,,,0,0,1","  12.8","2,,,0,0,2","  10.6","1,,,0,0,3","  13.6","1,,,0,0,1","  13.7","2,,,0,0,2","  13.0","1,,,0,0,3","  15.5","1,,,0,0,1","  16.2","2,,,0,0,2","  13.9","1,,,0,0,3","34.8",",,,0","","","","","","","0",",,,0","12.95",",0","21.66",",,,0","4.25",",,,0","","","280",",X","","","","","225",",X","16.1",",X","","","","","28.8",",X"
"USW00024089","1985-06","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","5.6",",X","25.8","0","24.1",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","24",",0","6",",0","3","","","","19850612",",,0","19850630","+,,0","19850630","+,,0","4","","19850626",",,0","19850607",",,0","-0.6",",0,12,","0",",,0,30,+","0",",,0,30,+","14.5",",,0,26,","34.4",",0,07,","4548.5","0","  22.2",",,,0,0,1","  22.8",",,,0,0,2","  21.1","1,,,0,0,3","86.4",",0","  24.4",",,,0,0,1","  24.4",",,,0,0,2","  22.2","1,,,0,0,3","  13.3",",,,0,0,1","  13.3",",,,0,0,2","  13.3","1,,,0,0,3","  15.6",",,,0,0,1","  16.1",",,,0,0,2","  14.4","1,,,0,0,3","  17.2",",,,0,0,1","  17.3",",,,0,0,2","  16.9","1,,,0,0,3","  20.2",",,,0,0,1","  20.3",",,,0,0,2","  18.3","1,,,0,0,3","33.6",",,,0","","","","","","","0",",,,0","16.26",",0","25.56",",,,0","6.95",",,,0","","","220",",X","","","","","225",",X","17.4",",X","","","","","26.2",",X"
"USW00024089","1985-07","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","4.4",",X","139.2","0","113.4",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","2","","1","","19850725",",,0","19850731","+,,0","19850731","+,,0","11","","19850730",",,0","19850711",",,0","8.9",",0,25,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,30,","36.7",",0,11,","0.3","0","  23.9",",,,0,0,1","  24.4",",,,0,0,2","  22.8",",,,0,0,3","0.3",",0","  27.8",",,,0,0,1","  26.1","1,,,0,0,2","  23.9",",,,0,0,3","  18.3",",,,0,0,1","  18.3",",,,0,0,2","  17.8",",,,0,0,3","  21.7",",,,0,0,1","  21.1","1,,,0,0,2","  18.3",",,,0,0,3","  21.9",",,,0,0,1","  21.7",",,,0,0,2","  21.0",",,,0,0,3","  24.5",",,,0,0,1","  23.7","1,,,0,0,2","  22.1",",,,0,0,3","39.8",",,,0","","","","","","","0",",,,0","21.98",",0","31.21",",,,0","12.76",",,,0","","","250",",X","","","","","225",",X","15.6",",X","","","","","23.1",",X"
